released,colour,year,age,sex,employed,citizen,checks
1,0,2000,25,1,1,1,0
0,0,2000,35,1,1,0,2
0,1,1999,27,1,1,1,0
1,1,2001,19,1,1,1,1
0,1,1998,38,1,0,1,3
0,0,1999,26,0,1,1,4
1,1,2000,23,1,1,1,0
1,0,2001,40,1,1,1,2
1,1,2000,19,1,1,1,0
1,1,1999,19,0,1,1,0
1,0,2001,39,1,1,0,3
1,0,1999,19,1,1,1,3
1,0,1999,40,1,0,1,3
1,1,2000,39,1,1,1,2
1,1,2001,30,1,0,0,3
1,1,1998,23,1,1,1,0
1,1,1999,18,1,1,1,1
0,1,2001,21,1,1,0,0
1,1,1997,16,1,1,1,0
0,1,2001,29,1,1,1,1
1,0,1999,26,1,1,1,3
1,1,2001,18,1,1,1,1
1,1,2001,37,1,0,1,4
1,1,1997,35,1,1,0,3
1,1,2000,23,1,1,1,0
1,1,2000,17,1,1,1,2
1,1,2001,21,1,1,1,1
0,1,2000,29,1,1,1,5
1,1,2001,21,1,1,1,2
1,1,2001,18,1,1,1,2
1,1,1997,17,1,1,0,5
1,1,2001,32,1,1,1,5
1,1,2001,36,1,1,1,3
1,0,1998,23,1,1,1,3
1,0,2000,41,1,0,0,0
1,1,1998,23,1,1,0,0
1,1,2000,26,1,1,1,3
1,1,1997,35,1,0,1,1
1,1,2000,19,1,0,1,3
1,1,1999,22,1,1,1,0
1,1,2000,22,1,1,1,2
0,0,2000,23,1,1,0,1
1,1,1999,41,1,1,1,4
1,1,1999,41,1,1,1,1
0,0,1997,29,1,1,0,0
1,1,1998,16,1,1,1,0
1,1,1999,34,1,1,0,0
1,1,2000,22,1,1,1,0
1,0,1999,57,1,0,0,3
1,1,2000,15,1,1,1,0
1,1,1998,19,1,0,1,4
1,1,2001,22,1,1,1,0
1,1,2002,21,1,1,1,0
0,0,1998,16,1,1,1,3
1,1,2000,24,1,1,1,2
0,0,2002,39,0,1,1,1
1,1,2000,20,1,1,1,4
1,0,2001,21,1,1,1,3
1,0,1999,29,1,0,0,0
1,1,1998,16,0,1,1,1
1,1,1998,26,1,1,1,2
1,1,2000,29,1,1,1,2
1,0,2000,18,1,1,0,4
1,0,2002,22,1,0,1,2
1,0,2001,20,1,1,1,1
1,1,1997,19,1,1,0,0
1,1,2001,18,1,1,1,0
1,1,2000,25,1,1,1,0
1,1,2001,22,1,1,1,3
1,1,2000,19,1,1,1,0
1,1,2001,35,1,1,1,0
1,1,1997,46,1,0,0,3
1,0,2000,28,1,1,0,0
1,0,1998,51,1,0,0,3
1,1,1998,17,1,0,1,3
1,1,2001,17,1,0,1,2
1,1,2001,18,1,1,1,3
1,0,1997,26,1,1,1,2
0,0,1998,17,1,0,1,1
1,1,2001,20,1,0,1,3
1,0,1999,16,1,1,1,5
1,0,1998,18,1,1,1,4
1,0,1998,19,1,0,1,0
1,1,1999,19,0,1,1,0
1,1,2002,24,1,1,1,0
1,0,1998,18,1,1,1,1
0,1,1997,19,1,0,0,3
1,0,1997,19,1,1,0,0
1,1,2000,23,1,0,1,0
0,0,2000,22,1,1,1,4
1,1,1998,16,1,1,1,0
1,1,1998,17,1,1,1,0
0,1,2001,33,1,0,1,3
0,1,2001,47,0,0,1,1
1,1,1999,16,0,1,1,1
1,1,1999,18,1,0,1,0
1,1,1997,16,1,1,0,0
1,0,1999,26,1,0,1,0
1,1,1999,22,1,1,1,0
0,0,1998,19,1,0,1,4
1,1,2000,18,1,1,1,0
1,1,2000,17,1,1,1,0
1,1,2001,23,1,1,1,1
1,1,2002,21,1,1,1,0
1,1,2000,21,1,0,1,3
0,1,1998,18,1,0,1,2
0,0,1998,26,1,1,0,1
1,1,1997,20,0,1,1,0
1,0,1999,36,1,1,1,3
1,1,2001,29,0,1,1,3
1,1,2001,27,1,1,1,1
1,1,1998,14,1,1,1,0
1,0,2001,30,1,1,1,3
1,1,2000,17,1,1,1,1
1,0,1997,38,1,0,0,1
1,1,2000,25,1,1,1,3
0,0,1999,17,1,1,1,0
1,1,2000,21,1,1,1,0
1,0,2000,22,1,1,1,1
1,1,2001,18,1,1,1,0
0,1,1997,18,1,0,0,2
1,1,2001,17,1,1,0,0
1,1,2002,18,1,1,1,0
1,0,2001,28,1,1,1,3
1,0,1998,26,1,1,1,3
1,1,1998,16,0,0,1,3
1,1,2000,24,1,0,1,4
1,1,1999,29,1,1,1,3
1,1,1997,18,1,1,1,2
1,1,2000,15,1,1,1,1
1,1,2001,21,1,0,1,1
1,1,1998,24,1,1,1,1
1,1,2000,21,1,1,1,0
1,1,2000,18,1,1,1,0
1,1,1999,17,1,1,1,0
1,1,1999,35,1,0,1,4
1,1,2000,22,1,1,1,0
1,1,2000,32,1,0,1,2
1,1,2001,26,1,1,1,0
1,0,1997,18,1,1,1,0
1,1,1999,51,1,1,1,0
0,1,1997,30,1,1,1,0
1,1,2001,18,1,1,1,0
1,1,1998,15,1,1,1,0
1,1,2000,33,1,1,1,3
1,1,2000,24,1,1,1,2
1,1,1999,19,1,1,1,2
1,1,1999,37,1,0,1,3
1,1,2000,15,1,1,0,1
0,1,1997,22,1,0,0,4
1,1,1999,18,1,0,1,3
1,0,1998,17,1,1,1,0
1,0,1999,22,1,1,1,4
1,1,1999,33,1,1,1,2
1,1,1998,17,1,1,1,1
1,1,1998,28,1,0,1,3
1,1,1997,21,1,1,0,1
0,1,1999,15,1,1,1,0
1,1,1999,33,1,1,1,0
0,0,1998,26,1,0,1,3
0,0,2002,17,1,0,1,4
1,1,2001,19,1,1,1,3
1,0,2000,45,1,1,1,0
1,0,2002,30,0,0,1,0
0,1,1999,20,1,1,1,0
1,1,2000,16,1,1,1,4
1,1,2001,43,0,0,1,4
1,1,1997,19,1,1,1,1
1,1,1999,19,1,1,1,2
1,1,1999,14,1,1,1,0
1,0,2002,21,1,1,1,3
1,1,2000,37,1,0,1,3
1,1,1998,14,0,1,1,0
1,1,2002,19,1,1,1,4
1,0,2001,25,1,1,1,2
1,0,2000,20,1,1,1,2
1,0,1998,25,1,0,0,2
1,0,1998,19,1,1,1,2
1,1,2000,17,1,1,1,2
1,0,2002,33,1,1,1,0
1,1,1999,19,1,1,0,0
1,0,2002,19,1,1,1,2
1,1,1999,29,0,1,1,4
1,1,1999,24,1,1,1,2
1,1,2000,43,1,0,1,3
1,1,2001,35,1,1,1,2
1,1,1998,40,1,0,0,3
1,1,2000,15,1,1,1,0
1,1,2000,14,1,1,1,2
1,1,1999,21,1,1,1,0
1,1,2000,23,1,1,1,0
1,0,1998,30,1,1,1,0
1,1,1999,47,1,1,1,0
1,1,1998,18,1,1,1,0
1,1,2002,35,1,1,1,2
0,0,1998,21,1,0,1,4
1,1,2002,22,1,1,1,2
1,1,2001,18,1,1,0,0
1,1,1999,17,1,1,1,0
1,0,2001,23,1,1,1,0
0,0,1997,24,1,1,0,4
1,1,2000,16,1,1,1,0
1,0,2002,26,1,1,1,3
1,1,2000,20,1,0,1,0
1,1,1998,20,0,1,1,2
1,1,2000,18,1,1,1,0
1,1,2000,18,1,1,1,0
1,1,2000,20,1,0,1,1
1,0,1999,29,1,0,1,3
1,1,2002,28,1,1,1,1
0,1,1999,26,1,1,1,3
1,1,2001,16,1,1,1,0
1,1,2001,17,1,1,1,0
1,1,2001,17,1,0,1,1
1,0,1999,22,1,0,1,6
1,0,1999,22,1,1,0,0
1,1,2000,21,1,1,1,0
1,1,1998,25,1,1,1,1
1,1,1997,15,0,1,0,1
1,0,1997,23,1,1,1,4
0,1,1999,27,1,1,1,3
1,1,2000,20,1,1,1,1
1,1,2001,18,1,1,1,0
1,1,1999,43,1,1,1,1
1,0,1997,23,1,0,0,3
1,0,1997,64,1,1,1,2
1,1,1999,23,1,1,0,1
0,1,2002,23,1,1,1,3
1,1,1999,25,1,1,1,1
1,1,2000,16,1,1,1,1
1,1,1999,16,1,1,1,2
1,1,2002,20,1,1,0,0
1,0,1999,17,1,1,1,2
1,1,2000,23,1,1,1,2
1,0,2000,19,1,1,0,1
1,1,1997,18,1,1,1,4
1,1,1999,20,1,1,1,2
0,1,2002,17,1,1,1,0
0,1,1999,16,1,1,1,3
1,0,2002,18,1,1,1,2
1,1,2000,16,1,1,1,0
1,0,1999,55,1,1,0,2
1,0,2001,50,1,1,1,3
0,1,1999,25,0,0,1,3
1,1,1999,19,1,1,1,0
1,0,1998,17,0,1,1,3
1,1,2000,26,1,1,1,1
1,1,1999,16,1,1,1,4
1,1,2000,25,1,1,1,2
1,1,1998,18,1,1,1,0
1,0,2001,29,1,1,0,3
1,0,2001,16,0,1,1,0
1,1,1998,17,1,1,1,3
0,1,1997,48,1,1,0,3
1,1,2000,23,1,1,1,3
1,1,1999,36,1,1,0,0
1,1,1998,18,1,1,1,2
1,1,2002,53,0,0,1,1
0,0,2001,18,1,0,1,4
1,0,1998,26,1,1,1,2
1,0,2001,25,1,1,1,0
1,0,2000,24,1,1,1,4
1,1,1998,16,1,1,1,0
1,1,1999,49,0,0,1,3
0,1,1997,30,1,0,0,0
0,1,1998,19,1,0,1,3
1,1,2000,44,1,0,1,0
0,1,2001,18,1,0,1,0
0,1,2001,18,1,1,0,3
1,1,1998,15,1,1,1,0
1,1,2001,29,1,1,1,0
1,1,1999,21,1,0,0,3
1,0,1999,22,1,0,0,1
1,0,2000,38,0,1,1,0
1,1,2002,36,1,1,1,4
1,1,2001,16,1,1,1,0
1,1,1998,17,1,1,1,1
1,1,2002,19,1,1,0,1
1,1,2000,20,1,1,1,0
1,1,2000,19,1,1,1,2
0,1,1999,17,1,1,1,1
1,1,2000,18,1,0,1,2
1,1,1999,26,1,1,1,3
1,1,2001,19,1,1,1,0
1,1,1997,23,1,1,0,0
1,1,2000,22,1,1,1,0
1,1,2000,25,1,0,1,2
1,0,2000,31,1,1,1,3
1,1,2000,22,1,1,1,2
1,1,2000,31,1,1,1,2
1,1,2001,24,1,1,1,0
1,1,2000,20,1,1,0,3
1,1,2000,31,1,1,1,0
1,1,2000,23,1,1,1,0
1,1,2001,18,1,1,1,0
1,1,1999,30,1,1,1,2
1,1,1999,22,1,0,1,3
1,1,2000,18,1,1,1,3
1,1,2001,19,1,1,1,1
1,1,1997,43,1,0,1,1
1,0,1999,18,1,0,0,1
1,0,1998,17,1,0,0,2
1,0,2001,16,0,1,1,0
1,1,2002,17,1,1,1,1
1,0,1997,33,1,0,0,3
0,1,2000,31,1,1,1,3
0,1,2000,35,1,1,1,3
1,0,1999,22,1,1,1,4
1,1,2001,33,1,1,1,0
1,1,1999,19,1,1,1,1
1,0,2001,27,1,1,1,1
1,1,2000,23,1,1,1,0
0,1,1999,19,1,1,1,0
1,0,1997,20,1,0,1,3
1,1,2000,20,1,1,1,0
1,1,1999,21,1,1,1,1
1,1,1998,42,1,1,1,0
1,1,1998,19,0,1,1,0
1,1,2001,37,1,1,1,2
1,0,2001,20,1,1,1,1
0,0,1998,22,0,0,1,4
1,1,1998,18,1,0,1,4
0,1,2001,34,1,1,1,4
1,1,1999,17,1,1,1,0
1,1,1998,16,0,1,1,4
1,0,1999,20,1,1,1,1
1,1,1999,50,1,0,1,3
1,1,2000,18,0,1,1,0
1,1,2001,22,1,1,1,0
1,1,2002,18,1,1,1,0
1,0,2000,22,1,1,1,0
1,0,1997,19,1,1,0,2
1,1,2000,22,1,1,1,4
1,0,2000,22,1,1,0,6
1,1,1999,35,1,1,1,2
1,1,2000,23,1,1,1,1
1,1,1997,19,0,0,0,0
1,1,2000,24,0,0,1,2
0,1,1997,22,1,0,0,2
1,1,2000,23,1,1,1,0
1,0,1998,22,1,1,1,2
1,1,1999,18,1,1,1,0
1,1,1999,20,1,1,1,2
0,1,2000,26,1,1,1,4
1,1,2000,22,1,1,1,0
1,1,1998,17,1,1,1,1
1,1,2000,48,1,1,1,2
1,1,2000,25,1,1,1,0
1,1,2001,28,1,0,1,0
1,0,2001,22,0,1,1,0
1,1,1999,17,1,1,1,1
1,1,1999,24,1,1,1,1
0,1,2001,13,1,1,1,3
1,0,1998,18,1,1,1,0
1,1,1997,15,1,1,0,0
1,1,2002,23,1,1,1,0
1,1,2002,15,1,1,1,0
0,1,1999,15,1,1,1,3
0,1,2000,17,1,1,0,3
1,1,1999,24,1,1,1,1
0,1,2001,51,1,0,1,1
0,1,1997,41,1,0,0,2
1,1,1998,17,1,1,1,2
1,1,2000,16,1,1,1,0
1,1,2001,17,1,0,1,0
1,1,2001,22,1,1,1,4
1,1,2000,42,1,1,1,3
1,1,2000,19,1,1,1,3
1,1,1999,16,1,1,1,3
0,0,1999,25,1,0,0,3
1,1,1999,14,1,1,1,0
1,0,1998,59,1,0,1,2
1,1,2001,20,0,0,0,0
1,1,2001,21,0,1,1,0
1,1,1999,19,1,0,1,0
1,1,2000,20,1,1,1,1
1,1,2000,18,1,1,1,0
1,0,1999,34,1,0,1,3
0,0,2000,20,1,0,1,0
1,1,1999,19,1,1,1,0
0,1,2002,20,1,0,1,0
1,1,2000,44,1,1,1,0
1,1,2001,24,1,1,0,0
1,1,2000,21,1,1,1,1
1,1,2000,29,1,1,1,1
1,1,1999,19,1,1,1,0
1,1,2001,21,1,1,1,4
1,1,1999,35,1,1,1,0
1,1,2000,33,1,1,1,0
1,1,1999,17,1,1,1,2
1,0,1998,22,1,1,1,0
1,1,2002,16,1,1,1,3
1,0,2000,22,1,1,0,3
1,1,1998,25,1,1,1,0
1,1,2000,22,1,1,1,3
1,1,1999,22,0,0,1,4
1,1,1998,28,1,1,1,2
1,1,1997,32,1,0,0,3
1,1,2000,26,1,1,1,0
1,1,2000,14,1,1,1,2
1,1,1999,20,1,0,1,1
1,1,2002,45,1,1,1,3
0,0,2001,33,1,1,1,4
0,0,2001,23,1,1,1,5
1,1,2000,17,1,1,1,0
1,1,2001,17,1,1,1,1
1,1,2001,34,0,1,1,0
1,0,2001,28,1,0,1,3
1,1,1999,23,1,1,1,4
1,1,2000,45,1,1,1,1
0,1,2000,27,1,1,1,0
1,0,1999,23,1,1,1,0
1,1,2001,43,1,1,1,0
1,0,1998,17,0,1,1,0
0,1,1997,28,1,1,0,2
1,1,1998,18,1,0,1,3
1,1,1998,14,1,1,1,1
1,0,1999,17,1,1,1,4
0,0,2000,22,1,0,0,6
0,1,2002,18,1,1,1,0
1,1,2001,33,1,1,1,3
1,0,2001,26,1,1,1,0
1,1,2001,18,1,1,1,0
0,0,1997,18,1,1,0,0
1,0,1997,17,0,1,0,0
1,0,1998,26,1,1,1,4
1,1,2000,20,1,1,1,0
1,1,1998,19,1,1,1,0
1,1,2000,16,1,1,1,0
1,1,2001,24,1,1,1,0
0,1,1999,18,1,1,1,3
1,1,1998,25,1,1,1,3
1,1,2000,17,1,1,1,0
1,1,1999,17,0,1,1,3
1,0,2001,28,1,1,0,1
1,0,1998,21,1,0,1,2
1,0,1997,23,1,1,0,3
1,1,2001,15,1,1,1,1
0,1,1998,24,1,0,1,3
0,1,2001,15,1,1,1,1
1,0,1998,13,1,1,1,0
1,0,2000,19,1,1,1,2
1,0,2000,17,1,1,1,1
1,1,2001,23,1,1,1,0
1,0,1997,37,1,1,1,4
1,1,2000,18,0,1,1,0
1,1,2001,17,1,1,1,2
1,0,1998,29,1,0,0,0
1,1,1997,34,1,1,1,3
1,1,2000,34,1,1,1,2
1,1,1999,17,1,1,1,0
1,0,2001,20,1,1,1,1
1,0,2001,20,1,1,1,3
1,1,2000,22,1,1,1,2
1,1,1999,27,1,1,1,1
1,1,1997,20,1,1,0,2
0,0,2001,22,1,1,1,2
1,1,2001,20,1,1,1,3
1,1,1998,22,1,1,1,2
0,1,1999,33,1,0,1,3
1,1,2000,15,1,1,1,1
1,0,2001,19,1,0,1,1
0,0,1997,26,1,1,0,2
1,0,2001,27,1,0,1,3
1,1,1999,17,1,1,1,2
1,1,1999,44,0,1,1,0
1,1,2001,23,1,1,1,4
1,0,2001,17,1,1,1,0
1,1,1999,16,0,1,1,0
1,1,1999,21,1,1,0,0
1,0,2001,25,1,1,1,1
1,0,1999,26,1,1,1,1
1,1,2000,27,1,1,1,0
1,1,1997,22,1,1,0,0
1,0,2000,24,1,1,1,0
1,1,2001,19,1,1,1,0
1,1,1999,20,1,1,1,0
1,1,2001,23,1,0,1,0
1,0,2000,19,1,1,1,0
1,1,2001,36,1,1,1,0
0,0,1999,19,1,1,0,0
1,0,2002,28,1,1,1,3
1,1,1999,19,1,1,1,3
1,0,1998,23,1,1,0,3
0,1,2000,21,1,1,1,4
1,1,1998,48,1,1,1,1
0,0,2000,24,1,1,1,4
1,0,2000,49,1,0,1,3
0,1,1998,18,1,1,1,2
1,0,1999,22,1,0,1,1
0,0,1998,16,1,1,0,1
1,1,1999,17,1,1,1,0
1,1,2001,18,1,1,1,2
0,1,1997,20,1,1,0,5
1,1,2000,17,1,1,1,3
1,1,2000,17,1,1,1,1
1,1,2002,18,1,0,1,2
1,1,1998,18,1,0,1,0
0,0,1998,19,1,1,0,0
1,0,1998,22,1,1,1,0
1,0,1997,47,1,1,0,0
1,1,2001,28,1,1,0,4
1,1,2000,19,1,1,1,0
1,1,2001,16,0,1,1,0
1,1,2001,18,1,1,1,1
1,1,2001,22,0,0,1,3
1,1,2000,21,1,1,1,0
1,1,2000,35,1,1,1,0
1,1,2001,18,1,1,0,0
1,1,1998,20,1,1,1,1
1,1,2001,21,1,0,1,1
1,0,2000,23,1,0,1,3
0,0,2002,40,1,1,0,3
1,1,1998,26,1,1,1,0
1,1,1997,14,1,1,1,0
0,0,1998,26,1,1,0,1
1,1,2001,14,1,1,1,0
1,1,1998,20,1,1,1,3
1,0,2002,22,1,1,1,0
1,1,2000,17,1,1,1,3
1,1,2000,18,1,1,1,1
1,1,2001,18,1,1,1,1
1,1,2001,40,1,0,1,2
1,0,2000,58,1,0,1,3
1,1,2000,25,1,1,1,1
1,1,2001,18,1,1,1,0
1,0,1999,21,1,1,1,4
0,1,1997,28,1,0,0,0
1,1,2001,25,1,1,1,4
1,1,1999,20,1,1,1,2
1,1,2001,21,1,1,1,0
1,1,1998,19,1,1,1,0
1,1,1998,28,1,1,1,2
1,1,1997,21,1,0,1,4
1,0,2001,17,1,1,1,1
1,0,1999,26,1,1,0,4
1,0,1999,22,1,1,1,1
0,1,2002,21,1,0,1,2
1,1,1998,17,1,1,1,0
1,1,1997,31,1,1,1,0
1,0,2000,22,1,1,1,0
1,0,2000,20,0,1,1,0
1,1,1997,17,0,1,0,1
1,1,1998,22,1,1,1,4
0,1,1998,19,1,1,1,0
1,1,2000,37,1,1,1,0
1,1,2000,17,1,1,1,1
1,1,2000,17,1,1,1,0
1,0,1998,26,1,1,0,1
1,1,1999,23,1,1,1,0
0,1,1997,19,1,1,1,2
1,0,1999,18,1,0,0,4
1,1,2000,37,1,1,1,2
1,1,2001,46,1,1,1,0
1,1,1999,18,1,1,1,0
1,1,1998,41,0,0,1,0
1,0,2001,26,1,1,1,4
1,1,1997,21,1,1,0,0
1,1,1998,20,1,1,1,3
1,1,2001,23,1,0,1,3
1,1,2000,17,1,0,1,0
1,1,2001,45,1,1,1,3
1,1,1997,21,1,1,0,1
1,1,2001,19,1,1,1,0
1,1,1998,16,1,1,1,3
1,1,1999,28,0,1,1,0
1,1,1999,15,1,1,1,4
1,1,2000,30,1,1,1,0
1,1,1998,28,1,1,1,3
1,0,1998,38,0,0,1,0
1,1,2001,17,1,1,1,1
1,1,2001,17,1,1,1,0
0,1,1997,18,1,1,1,5
1,1,2000,15,1,1,1,1
1,1,2001,32,1,0,1,4
0,1,1999,18,1,1,1,4
0,1,2000,41,1,1,1,2
1,1,1997,23,1,1,1,3
0,1,2002,25,1,0,1,2
1,0,2002,20,1,1,1,1
1,1,1999,21,1,1,1,4
1,1,1999,44,0,1,1,0
1,1,2000,21,1,1,1,0
1,1,2002,24,1,0,1,0
1,1,1998,18,1,1,1,2
0,1,1999,18,1,0,1,0
1,1,1999,28,1,0,1,5
1,1,2000,15,1,1,1,4
1,1,1997,18,1,1,0,0
0,1,1997,33,1,1,0,5
1,0,2000,30,1,1,1,2
1,1,1999,24,1,1,1,0
1,1,1998,21,0,1,1,0
1,0,1999,17,1,0,1,3
0,1,2001,16,1,0,1,4
1,1,1998,16,0,1,1,0
1,1,1998,26,1,1,1,2
1,1,2000,18,1,1,1,0
1,1,2001,18,1,1,1,0
0,0,1999,39,1,1,0,4
1,1,2000,17,1,1,0,0
1,1,1998,35,1,0,1,3
1,1,1998,16,1,1,1,0
1,1,1997,16,1,1,0,0
1,1,1999,23,1,1,1,1
1,1,2001,22,1,0,1,4
1,1,1998,25,1,1,1,2
1,1,2002,23,1,1,1,3
1,0,1997,17,1,1,1,0
1,1,2000,48,1,1,1,4
0,1,2001,15,1,1,1,1
1,1,1998,21,1,1,1,1
0,1,1999,34,1,0,1,2
1,1,1997,26,1,0,0,0
0,1,2001,37,1,1,1,6
1,1,1999,27,1,1,1,0
1,1,1998,20,1,0,1,4
0,0,2000,41,1,0,1,4
1,0,2000,18,1,0,1,1
1,1,2000,18,1,1,1,1
0,1,2001,45,1,0,1,1
1,1,1997,21,1,1,0,0
0,1,2001,32,1,1,1,3
1,1,1999,21,1,1,1,3
1,1,2001,19,1,1,1,3
1,1,1999,28,1,0,1,3
1,1,1998,14,1,1,1,0
1,1,2000,14,1,1,1,1
1,1,1998,16,1,1,1,0
1,1,2000,20,0,1,1,1
1,0,2000,14,1,1,1,1
1,0,1998,23,0,0,0,4
1,0,1999,15,1,1,1,2
1,1,1998,25,1,1,0,0
1,1,1999,27,1,1,1,3
0,0,1999,28,1,1,0,3
1,1,1998,17,1,1,1,0
1,0,1997,41,1,1,0,0
1,0,1997,20,1,0,0,3
1,1,1998,20,1,1,1,4
1,1,2000,23,1,1,1,0
1,1,1998,19,1,1,1,0
1,1,1998,34,1,1,1,1
1,1,2000,20,1,1,1,0
1,1,2001,18,1,1,1,1
1,1,2000,22,1,1,1,2
1,1,2001,16,1,1,0,2
0,1,2000,17,1,1,0,5
1,1,2001,44,0,0,1,0
0,1,2001,16,1,0,1,4
1,1,1997,36,1,0,0,2
0,0,2000,21,1,1,1,4
1,1,2002,24,1,1,1,0
1,1,1998,16,1,1,1,4
1,0,1998,21,1,0,1,2
0,0,2001,24,1,0,0,1
0,1,2002,16,1,1,1,1
1,0,2000,18,1,0,1,2
1,1,2001,24,1,1,1,1
1,1,2000,30,1,1,1,3
1,1,2002,19,1,1,0,0
1,1,2000,18,1,0,1,0
1,0,2001,23,1,1,0,4
1,0,2001,32,1,1,0,0
1,1,2001,27,1,0,1,0
1,1,2001,17,0,1,0,0
1,1,1998,24,1,1,1,1
1,1,2001,36,1,1,1,3
1,1,2001,19,1,1,1,0
0,1,1998,34,1,0,1,2
0,0,2000,40,1,1,0,0
1,1,2001,17,1,1,1,5
1,1,2000,38,0,1,1,2
1,1,2001,39,1,1,1,3
1,0,1999,50,1,1,0,1
1,1,1999,19,1,1,1,0
1,1,2000,29,1,1,1,0
1,1,2001,28,1,0,1,2
1,1,2000,19,1,1,1,2
1,1,1998,17,0,1,1,0
1,1,1999,34,1,0,1,2
1,1,2001,18,1,1,1,0
0,1,1999,17,0,0,1,3
0,1,2001,24,1,1,1,3
1,1,2000,31,1,0,1,1
1,1,1999,19,0,1,1,0
0,1,1998,34,1,1,1,0
0,0,2001,26,1,1,1,4
1,1,1999,41,1,1,0,2
1,1,1999,42,1,1,1,2
1,1,1998,15,1,1,1,1
0,1,1999,46,1,1,1,2
0,0,1999,25,1,0,1,3
0,1,2002,31,1,0,1,4
1,1,1999,26,1,0,1,0
1,1,2000,18,0,1,1,0
0,1,1999,20,1,1,1,0
1,0,2001,28,1,1,1,2
1,0,2000,21,1,1,1,1
1,1,1998,17,0,1,1,1
1,1,1999,22,1,0,1,3
0,1,1999,41,1,0,1,2
1,1,1998,18,1,0,1,3
0,0,2000,14,1,1,0,1
0,1,1998,17,0,1,1,0
1,0,1998,15,1,1,1,3
1,0,2001,44,1,1,0,0
0,1,2002,19,1,0,1,2
1,1,1998,18,1,1,1,0
1,0,2002,30,1,0,1,4
1,1,2001,18,1,0,1,3
0,0,1997,25,1,0,0,3
1,1,2001,20,1,1,1,1
1,1,1998,21,1,1,1,5
1,0,2000,18,0,1,1,0
1,0,2001,20,1,1,0,2
1,1,2000,16,1,0,1,2
1,0,2001,23,1,1,1,2
1,1,2000,21,1,1,1,2
1,0,2000,19,1,1,1,3
1,1,2000,19,1,1,0,0
1,1,1999,18,1,1,1,2
1,1,1997,17,1,0,1,4
1,1,2000,29,1,1,1,1
1,0,1998,38,1,1,1,0
1,0,2000,25,1,1,1,1
1,1,2001,17,1,0,1,3
0,0,2001,33,1,1,0,3
1,1,2001,14,1,1,1,2
1,1,2001,19,1,1,1,2
0,1,2001,25,1,1,0,2
1,0,2000,31,1,1,1,2
1,1,2001,21,1,1,1,0
1,1,2001,21,1,0,0,1
1,1,1998,18,1,1,1,0
1,0,1997,27,1,0,0,5
1,1,2000,33,1,1,1,3
1,1,2001,23,1,1,1,0
1,1,2000,21,0,1,1,0
1,1,2000,21,1,1,1,3
1,0,1999,37,1,1,1,2
0,1,1999,29,1,1,1,4
1,1,2001,15,1,1,1,1
1,1,1999,25,0,1,1,0
1,1,1999,28,1,1,1,3
1,1,1997,15,1,1,0,0
1,0,2000,18,1,1,1,3
1,0,1999,17,1,1,1,0
1,1,1999,18,1,1,1,0
1,0,2000,20,1,1,1,1
0,1,1998,18,1,0,1,1
0,1,1998,35,1,0,1,3
0,0,2000,23,1,0,1,3
1,0,2001,15,1,1,1,0
0,1,2001,23,1,0,1,4
1,1,2000,18,1,0,1,0
0,1,2001,20,1,1,1,4
1,1,2001,19,1,1,0,0
1,0,1999,24,1,1,1,0
1,1,1997,19,1,1,0,0
1,1,1998,18,1,1,1,0
1,0,1998,21,1,1,1,0
0,0,2000,21,1,1,0,2
1,1,2001,19,1,1,1,0
0,1,2001,26,1,0,1,3
1,1,1998,18,0,1,1,1
0,0,1997,33,1,0,0,4
0,1,2000,23,1,0,1,4
1,1,2002,16,1,1,1,0
1,1,1999,18,1,1,1,0
1,0,2002,18,1,1,1,2
1,0,1998,21,1,1,1,1
1,1,2001,20,1,0,1,0
1,1,2000,19,1,1,1,1
0,0,1999,24,1,1,1,1
1,0,1999,23,1,1,1,1
1,0,2001,44,1,1,1,0
0,0,1997,16,1,0,0,4
1,1,2001,21,1,1,1,2
0,1,1997,18,1,1,0,0
0,0,1998,22,1,1,1,4
1,0,2001,37,1,1,1,4
0,1,1999,18,1,1,1,0
1,1,1998,36,1,1,0,3
1,1,1999,20,0,0,1,0
0,1,2000,35,1,1,1,3
1,1,2001,20,1,1,1,0
1,1,1998,24,1,1,1,2
0,1,1997,18,1,1,1,0
0,1,1999,19,1,1,1,4
1,1,2000,31,1,1,1,0
1,0,2000,19,1,1,1,4
1,0,1999,21,1,0,1,3
0,1,2000,16,1,1,1,1
1,0,2000,19,1,1,1,3
1,1,2001,18,1,1,1,1
1,1,1999,14,0,1,1,0
1,1,1998,32,1,1,1,2
1,1,2001,17,0,1,1,4
1,0,1997,29,1,1,0,2
1,1,1999,20,1,1,1,3
1,1,1998,39,1,1,1,3
1,1,1999,19,1,1,1,0
1,1,1997,17,1,1,0,3
1,1,1998,43,0,0,1,0
0,1,2001,24,1,1,0,3
1,0,2001,15,1,1,1,1
0,0,1998,25,1,1,0,2
0,1,2001,21,1,0,1,5
1,1,1998,17,1,1,1,1
1,1,2001,19,1,1,1,4
1,1,2002,30,1,1,1,0
1,0,1999,27,1,1,1,0
1,1,2000,24,1,1,1,0
1,1,2000,41,1,1,1,0
0,1,1999,28,1,0,1,3
1,1,1999,17,1,1,1,0
1,1,2001,29,1,0,1,0
1,1,2001,17,1,1,1,2
1,1,1997,23,1,1,1,1
1,1,2001,36,1,1,1,0
1,0,2000,17,1,1,1,0
